ticker,entry_date,exit_date,ret_pct,r,score,rs,gate_ok
PERSISTENT,2012-09-07,2012-10-08,7.8,1.09,65.0,72.1,True
PERSISTENT,2012-09-10,2012-10-09,8.7,1.25,64.1,73.0,True
PERSISTENT,2012-09-12,2012-10-11,6.2,0.88,67.7,76.9,True
PERSISTENT,2012-09-13,2012-10-12,3.76,0.36,71.6,82.7,True
PERSISTENT,2012-10-22,2012-11-20,2.26,0.19,74.4,90.3,True
PERSISTENT,2012-11-27,2012-12-26,5.92,1.12,88.7,77.9,True
PERSISTENT,2012-12-04,2013-01-01,0.91,0.13,83.1,78.8,True
PERSISTENT,2012-12-14,2013-01-11,8.21,1.37,83.7,88.4,True
PERSISTENT,2012-12-21,2013-01-16,12.66,1.95,74.7,82.7,True
PERSISTENT,2012-12-24,2013-01-21,9.41,1.02,76.1,85.5,True
PERSISTENT,2013-01-31,2013-02-08,-12.38,-1.02,78.7,89.4,True
PERSISTENT,2013-02-21,2013-03-20,2.64,0.32,83.5,97.1,True
PERSISTENT,2013-02-25,2013-03-04,-8.31,-1.04,80.1,97.1,True
PERSISTENT,2013-02-26,2013-03-04,-8.53,-1.04,80.3,98.0,True
PERSISTENT,2013-03-06,2013-04-04,0.25,0.03,78.1,98.0,True
PERSISTENT,2013-03-07,2013-04-05,-4.85,-0.46,74.8,98.0,True
PERSISTENT,2013-03-11,2013-04-09,-6.24,-0.53,78.0,98.0,True
PERSISTENT,2013-04-22,2013-04-26,-7.49,-1.04,73.6,98.0,True
PERSISTENT,2013-06-07,2013-06-21,-6.55,-1.05,65.0,88.4,True
PERSISTENT,2013-07-16,2013-08-13,1.66,0.26,54.0,78.8,True
PERSISTENT,2013-08-02,2013-09-02,14.8,1.96,66.6,80.7,False
PERSISTENT,2013-08-05,2013-09-03,6.69,0.91,61.4,86.5,False
PERSISTENT,2013-08-06,2013-09-04,6.74,0.91,64.6,87.5,False
PERSISTENT,2013-08-16,2013-09-13,9.39,1.14,60.8,89.4,False
PERSISTENT,2013-08-20,2013-09-17,8.03,0.96,62.4,89.4,False
PERSISTENT,2013-08-26,2013-09-12,15.55,1.96,58.9,87.5,False
PERSISTENT,2013-08-27,2013-09-24,4.28,0.54,58.8,88.4,False
PERSISTENT,2013-08-29,2013-09-26,6.04,0.63,64.5,94.2,False
PERSISTENT,2013-09-13,2013-10-07,15.58,1.96,71.9,91.3,True
PERSISTENT,2013-09-19,2013-10-07,15.92,1.96,70.3,91.3,True
PERSISTENT,2013-09-23,2013-10-07,15.32,1.96,68.1,88.4,True
PERSISTENT,2013-09-24,2013-10-07,14.65,1.96,68.2,88.4,True
PERSISTENT,2013-09-25,2013-10-07,15.79,1.96,72.3,89.4,True
PERSISTENT,2013-09-26,2013-10-21,17.03,1.97,73.7,91.3,True
PERSISTENT,2013-12-11,2013-12-20,14.88,1.96,87.2,95.2,True
PERSISTENT,2013-12-17,2014-01-14,11.48,0.99,88.2,97.1,True
PERSISTENT,2014-01-27,2014-02-04,-6.57,-1.05,95.6,94.2,True
PERSISTENT,2014-02-11,2014-02-24,14.01,1.96,90.8,94.2,True
PERSISTENT,2014-02-12,2014-03-12,5.71,0.51,88.7,96.1,True
PERSISTENT,2014-02-21,2014-03-06,15.06,1.96,86.7,96.1,True
PERSISTENT,2014-04-16,2014-05-12,-8.57,-1.04,83.5,93.3,True
PERSISTENT,2014-05-29,2014-06-25,9.03,0.86,67.4,95.2,True
PERSISTENT,2014-05-30,2014-06-26,0.44,0.04,71.1,96.1,True
PERSISTENT,2014-06-09,2014-07-04,2.54,0.28,72.6,92.3,True
PERSISTENT,2014-06-23,2014-07-17,16.23,1.96,75.4,89.5,True
PERSISTENT,2014-06-24,2014-07-18,20.43,1.97,71.2,94.2,True
PERSISTENT,2014-07-07,2014-07-17,16.39,1.96,71.0,90.3,True
PERSISTENT,2014-07-10,2014-08-07,5.87,0.47,70.1,95.2,True
PERSISTENT,2014-07-30,2014-08-27,0.17,0.02,72.4,95.2,True
PERSISTENT,2014-08-25,2014-09-22,11.73,1.38,72.1,89.5,True
PERSISTENT,2014-08-26,2014-09-23,6.81,0.71,74.0,91.4,True
PERSISTENT,2014-09-19,2014-10-20,-10.19,-1.03,72.6,88.5,True
PERSISTENT,2014-10-01,2014-10-20,-8.36,-1.04,80.0,90.4,True
PERSISTENT,2014-10-07,2014-10-17,-11.99,-1.03,75.8,89.5,True
PERSISTENT,2014-11-25,2014-12-03,18.48,1.97,63.6,61.9,True
PERSISTENT,2014-11-27,2014-12-03,23.21,1.97,57.3,60.0,True
PERSISTENT,2014-12-01,2014-12-29,7.15,0.47,61.3,66.6,True
PERSISTENT,2014-12-19,2015-01-16,9.53,0.89,64.2,76.2,True
PERSISTENT,2015-02-19,2015-03-16,-8.34,-1.04,72.2,60.9,True
PERSISTENT,2015-05-18,2015-06-12,-4.89,-0.38,47.4,66.6,False
PERSISTENT,2016-04-28,2016-05-25,-3.74,-0.47,65.3,61.9,True
PERSISTENT,2016-05-13,2016-06-09,-2.7,-0.4,61.7,62.8,True
PERSISTENT,2016-05-19,2016-06-15,-4.47,-0.73,61.3,60.9,True
PERSISTENT,2017-06-30,2017-07-27,-4.07,-0.66,39.8,16.8,True
PERSISTENT,2017-07-03,2017-07-24,-7.97,-1.04,41.1,17.7,True
PERSISTENT,2017-09-22,2017-10-23,3.55,0.69,39.4,25.9,True
PERSISTENT,2017-09-27,2017-10-26,0.74,0.14,47.4,39.8,True
PERSISTENT,2017-10-03,2017-10-31,-2.87,-0.38,52.7,49.0,True
PERSISTENT,2017-10-09,2017-11-06,0.81,0.12,43.6,29.6,True
PERSISTENT,2017-10-11,2017-11-08,-2.03,-0.32,47.8,32.4,True
PERSISTENT,2017-11-02,2017-11-29,-2.16,-0.4,42.1,13.0,True
PERSISTENT,2017-11-10,2017-12-07,-1.97,-0.36,41.5,12.0,True
PERSISTENT,2017-12-20,2017-12-28,7.74,1.93,46.8,22.9,True
PERSISTENT,2017-12-27,2018-01-12,12.96,1.95,44.4,21.8,True
PERSISTENT,2018-01-01,2018-01-29,10.81,1.02,46.7,26.3,True
PERSISTENT,2018-02-07,2018-03-08,6.97,0.38,59.5,66.3,True
PERSISTENT,2018-02-09,2018-03-12,6.65,0.37,60.9,63.9,True
PERSISTENT,2018-02-23,2018-03-23,-2.1,-0.23,63.7,58.5,True
PERSISTENT,2018-02-26,2018-03-26,-5.1,-0.43,64.7,63.0,True
PERSISTENT,2018-02-27,2018-03-27,-10.24,-0.67,65.0,72.0,True
PERSISTENT,2018-04-26,2018-05-24,7.04,0.48,58.4,75.8,True
PERSISTENT,2018-04-27,2018-05-25,8.16,0.68,53.7,75.8,True
PERSISTENT,2018-05-23,2018-06-05,-8.97,-1.03,62.6,82.1,True
PERSISTENT,2018-06-13,2018-07-10,4.19,0.39,63.1,76.7,True
PERSISTENT,2018-07-02,2018-07-27,3.36,0.4,60.7,70.5,True
PERSISTENT,2018-07-05,2018-08-01,0.46,0.06,66.7,69.6,True
PERSISTENT,2018-07-09,2018-08-03,-1.76,-0.23,63.1,69.6,True
PERSISTENT,2018-07-10,2018-08-06,-2.4,-0.29,67.7,70.5,True
PERSISTENT,2018-07-24,2018-08-21,2.78,0.37,62.3,71.6,True
PERSISTENT,2018-07-25,2018-08-23,-0.96,-0.13,62.9,72.5,True
PERSISTENT,2018-08-07,2018-09-05,-2.4,-0.32,71.3,76.0,True
PERSISTENT,2018-08-16,2018-09-05,-7.41,-1.04,71.7,76.9,True
PERSISTENT,2018-09-10,2018-09-26,-8.95,-1.03,72.0,81.5,True
PERSISTENT,2018-09-11,2018-09-26,-11.84,-1.03,73.2,85.9,True
PERSISTENT,2019-11-14,2019-12-11,7.99,1.05,51.9,54.8,True
PERSISTENT,2020-01-02,2020-01-29,2.61,0.39,68.1,63.8,True
PERSISTENT,2020-01-03,2020-01-30,-3.2,-0.41,68.0,65.5,True
PERSISTENT,2020-01-16,2020-02-11,-0.87,-0.15,67.2,59.7,True
PERSISTENT,2020-02-05,2020-02-28,-7.34,-1.04,68.2,72.0,True
PERSISTENT,2020-02-20,2020-03-12,-6.53,-1.05,61.4,56.5,True
PERSISTENT,2020-09-03,2020-09-15,20.62,1.97,76.9,92.5,True
PERSISTENT,2020-09-14,2020-09-15,18.83,1.97,80.0,90.1,True
PERSISTENT,2020-09-15,2020-10-13,11.89,0.63,77.0,93.3,True
PERSISTENT,2020-11-25,2020-12-23,12.43,1.21,82.0,92.5,True
PERSISTENT,2020-12-23,2021-01-20,13.93,1.23,77.3,93.3,True
PERSISTENT,2020-12-24,2021-01-21,12.48,0.83,81.2,95.8,True
PERSISTENT,2020-12-29,2021-01-25,5.44,0.33,74.8,94.9,True
PERSISTENT,2021-02-04,2021-03-03,2.93,0.23,83.9,94.9,True
PERSISTENT,2021-02-09,2021-03-08,-5.73,-0.39,78.8,94.9,True
PERSISTENT,2021-03-03,2021-04-01,11.27,1.24,86.4,93.3,True
PERSISTENT,2021-03-12,2021-04-12,12.39,1.33,88.9,92.5,True
PERSISTENT,2021-03-17,2021-04-16,2.68,0.23,82.3,92.5,True
PERSISTENT,2021-03-31,2021-04-30,6.75,0.64,74.6,93.3,True
PERSISTENT,2021-04-05,2021-05-04,12.35,1.13,75.5,90.9,True
PERSISTENT,2021-04-27,2021-05-10,18.33,1.97,79.1,92.6,True
PERSISTENT,2021-04-28,2021-05-17,18.16,1.97,81.7,92.6,True
PERSISTENT,2021-04-30,2021-05-25,20.2,1.97,84.2,91.8,True
PERSISTENT,2021-05-03,2021-05-17,19.42,1.97,83.4,93.4,True
PERSISTENT,2021-05-06,2021-06-03,10.72,0.69,73.6,94.2,True
PERSISTENT,2021-06-23,2021-06-30,13.88,1.96,87.7,95.8,True
PERSISTENT,2021-06-28,2021-07-01,13.31,1.96,86.8,95.8,True
PERSISTENT,2021-07-16,2021-07-26,13.77,1.96,91.4,95.0,True
PERSISTENT,2021-07-26,2021-08-23,4.48,0.49,87.7,95.8,True
PERSISTENT,2021-07-27,2021-08-24,-1.5,-0.1,82.2,95.8,True
PERSISTENT,2021-08-18,2021-09-16,14.16,1.96,89.2,94.2,True
PERSISTENT,2021-10-01,2021-10-19,16.63,1.96,88.9,93.4,True
PERSISTENT,2021-10-06,2021-11-03,7.74,0.76,87.5,91.0,True
PERSISTENT,2021-10-08,2021-11-08,5.98,0.78,85.6,92.6,True
PERSISTENT,2021-10-11,2021-11-09,1.73,0.15,84.1,92.6,True
PERSISTENT,2021-11-02,2021-12-01,1.9,0.17,75.3,94.2,True
PERSISTENT,2021-11-09,2021-12-07,3.22,0.33,81.6,94.2,True
PERSISTENT,2021-11-10,2021-12-08,1.7,0.18,81.1,94.2,True
PERSISTENT,2021-11-24,2021-11-29,-8.99,-1.03,83.1,95.0,True
PERSISTENT,2021-12-01,2021-12-28,12.02,1.15,88.2,95.0,True
PERSISTENT,2021-12-03,2021-12-30,5.25,0.33,85.6,95.0,True
PERSISTENT,2021-12-14,2022-01-10,2.42,0.3,88.6,95.8,True
PERSISTENT,2022-02-02,2022-02-21,-17.26,-1.02,77.1,94.2,True
PERSISTENT,2022-03-14,2022-04-11,7.72,0.75,63.9,95.9,False
PERSISTENT,2023-03-02,2023-03-14,-7.0,-1.04,78.7,75.6,True
PERSISTENT,2023-05-02,2023-05-29,7.62,0.79,63.0,67.3,True
PERSISTENT,2023-06-14,2023-07-12,-4.52,-0.79,74.7,67.5,True
PERSISTENT,2023-07-03,2023-07-10,-6.47,-1.05,77.5,70.5,True
PERSISTENT,2023-07-17,2023-08-11,-2.12,-0.32,75.1,72.8,True
PERSISTENT,2023-07-18,2023-08-14,-2.44,-0.32,72.6,72.8,True
PERSISTENT,2023-07-20,2023-07-26,-9.85,-1.03,71.4,76.5,True
PERSISTENT,2023-08-14,2023-09-01,10.28,1.94,61.4,60.0,True
PERSISTENT,2023-08-17,2023-09-01,10.13,1.94,62.3,68.2,True
PERSISTENT,2023-08-22,2023-09-04,12.09,1.95,63.0,69.8,True
PERSISTENT,2023-08-25,2023-09-05,14.27,1.96,61.9,66.8,True
PERSISTENT,2023-10-20,2023-11-17,9.77,1.74,83.3,84.0,True
PERSISTENT,2023-10-30,2023-11-24,4.14,0.51,79.3,87.0,True
PERSISTENT,2023-11-01,2023-11-29,2.94,0.34,74.5,87.8,True
PERSISTENT,2023-11-02,2023-11-30,3.33,0.34,73.4,87.0,True
PERSISTENT,2023-11-30,2023-12-15,9.86,1.94,84.4,86.2,True
PERSISTENT,2023-12-11,2023-12-15,10.21,1.94,74.7,66.0,True
PERSISTENT,2023-12-15,2024-01-12,8.57,0.95,75.9,81.0,True
PERSISTENT,2024-02-26,2024-03-06,-5.42,-1.06,78.0,59.2,True
PERSISTENT,2024-03-01,2024-03-06,-5.84,-1.05,80.6,54.7,True
PERSISTENT,2024-06-07,2024-07-05,28.57,1.98,42.1,38.0,True
PERSISTENT,2024-06-10,2024-07-08,23.69,1.39,47.1,40.9,True
PERSISTENT,2024-07-24,2024-08-21,2.71,0.31,68.0,76.8,True
PERSISTENT,2024-08-19,2024-09-13,8.94,1.28,74.2,80.5,True
PERSISTENT,2024-08-21,2024-09-17,7.12,1.07,74.0,79.8,True
PERSISTENT,2024-10-10,2024-11-06,1.58,0.25,76.8,74.8,True
PERSISTENT,2024-10-14,2024-11-08,4.82,0.64,79.6,77.0,True
PERSISTENT,2024-10-15,2024-11-11,-0.3,-0.03,75.1,79.2,True
PERSISTENT,2024-10-24,2024-11-22,1.22,0.11,78.6,88.0,True
PERSISTENT,2024-11-07,2024-12-06,5.52,0.63,73.4,77.0,True
PERSISTENT,2024-12-31,2025-01-13,-6.56,-1.05,88.1,88.0,False
PERSISTENT,2025-01-24,2025-02-19,-8.25,-0.57,78.9,88.7,False
PERSISTENT,2025-01-27,2025-02-20,-7.44,-0.51,78.2,90.2,False
PERSISTENT,2025-01-30,2025-02-03,-10.08,-1.03,70.9,86.5,False
PERSISTENT,2025-06-09,2025-07-04,3.89,0.61,65.6,91.7,True
PERSISTENT,2025-06-10,2025-07-07,0.9,0.14,65.7,93.9,True
PERSISTENT,2025-06-11,2025-07-08,-2.23,-0.25,69.0,92.4,True
PERSISTENT,2025-12-15,2026-01-12,1.22,0.22,61.4,43.4,True
PERSISTENT,2025-12-22,2026-01-20,0.48,0.1,60.3,37.7,True
PERSISTENT,2025-12-23,2025-12-30,-6.78,-1.05,59.2,39.9,True
PERSISTENT,2026-01-08,2026-01-21,-7.16,-1.04,59.9,36.3,True
PERSISTENT,2026-01-19,2026-01-21,-5.64,-1.06,60.4,34.9,True
PFC,2009-04-17,2009-05-18,24.93,1.98,60.0,72.3,False
PFC,2009-05-05,2009-05-19,30.36,1.98,55.8,85.7,True
PFC,2009-05-14,2009-05-19,27.4,1.98,59.0,90.1,True
PFC,2009-05-15,2009-05-19,29.08,1.98,59.9,91.2,True
PFC,2009-05-19,2009-06-15,-3.71,-0.14,54.2,92.1,True
PFC,2009-06-17,2009-06-19,-14.27,-1.02,69.6,91.4,True
PFC,2009-06-29,2009-07-24,8.59,0.62,69.5,93.6,True
PFC,2009-07-03,2009-07-30,15.42,1.13,72.5,92.5,True
PFC,2009-07-13,2009-08-07,15.78,1.11,69.3,93.6,True
PFC,2009-07-15,2009-08-11,-3.06,-0.19,69.0,94.6,True
PFC,2009-07-16,2009-08-12,-7.65,-0.37,71.2,97.9,True
PFC,2009-08-26,2009-09-23,1.42,0.15,81.5,91.5,True
PFC,2009-08-27,2009-09-24,-1.47,-0.15,80.6,91.5,True
PFC,2009-08-28,2009-09-25,-5.34,-0.45,77.3,91.5,True
PFC,2009-09-17,2009-10-21,-3.05,-0.35,77.6,83.9,True
PFC,2009-10-14,2009-11-03,-7.0,-1.04,80.4,84.1,True
PFC,2009-10-15,2009-10-27,-7.09,-1.04,85.2,85.2,True
PFC,2009-11-17,2009-12-07,17.35,1.97,62.3,63.9,True
PFC,2009-11-18,2009-12-15,5.57,0.52,65.4,66.0,True
PFC,2009-11-20,2009-12-17,1.34,0.1,63.5,68.1,True
PFC,2010-01-04,2010-01-29,-8.88,-1.03,63.7,46.8,True
PFC,2010-01-12,2010-01-27,-9.6,-1.03,61.8,44.7,True
PFC,2010-01-13,2010-01-27,-7.49,-1.04,60.5,50.0,True
PFC,2010-03-04,2010-04-01,-0.55,-0.05,49.9,34.1,True
PFC,2010-03-29,2010-04-27,6.52,0.97,50.0,26.6,True
PFC,2010-04-07,2010-04-15,-7.38,-1.04,55.9,37.3,True
PFC,2010-04-21,2010-05-18,9.4,1.18,54.7,33.0,True
PFC,2010-04-26,2010-05-21,1.89,0.23,50.7,41.5,True
PFC,2010-04-27,2010-05-24,2.54,0.26,56.1,48.4,True
PFC,2010-05-05,2010-06-01,9.02,1.25,54.6,41.1,True
PFC,2010-05-07,2010-06-03,6.75,0.9,51.3,41.1,True
PFC,2010-05-11,2010-06-07,3.12,0.38,52.9,41.1,True
PFC,2010-05-13,2010-06-09,3.56,0.42,48.7,39.0,True
PFC,2010-05-14,2010-06-10,3.81,0.36,55.4,42.1,True
PFC,2010-05-21,2010-06-17,4.52,0.53,51.6,46.3,False
PFC,2010-05-31,2010-06-25,-3.84,-0.5,48.8,29.5,True
PFC,2010-06-01,2010-06-28,-5.74,-0.73,56.0,40.0,True
PFC,2010-06-04,2010-07-01,2.67,0.35,54.9,45.3,True
PFC,2010-06-08,2010-07-05,-1.24,-0.17,59.8,45.3,True
PFC,2010-06-30,2010-07-19,13.11,1.96,67.3,50.6,True
PFC,2010-07-01,2010-07-28,7.03,0.97,65.6,54.8,True
PFC,2010-07-09,2010-08-05,5.62,0.98,62.2,48.4,True
PFC,2010-07-12,2010-08-06,4.58,0.79,60.2,52.7,True
PFC,2010-08-03,2010-08-30,4.65,0.74,62.3,50.6,True
PFC,2010-08-04,2010-08-31,9.23,1.5,64.3,55.8,True
PFC,2010-08-10,2010-09-06,4.55,0.8,60.8,43.2,True
PFC,2010-08-13,2010-09-09,5.39,0.9,65.6,51.6,True
PFC,2010-08-16,2010-09-13,5.97,1.03,67.0,55.8,True
PFC,2010-08-17,2010-09-14,3.68,0.48,69.4,60.0,True
PFC,2010-10-04,2010-10-29,0.79,0.1,69.2,56.3,True
PFC,2010-10-07,2010-11-03,-0.57,-0.06,67.1,58.4,True
PFC,2010-10-22,2010-11-18,-8.15,-1.04,64.7,65.0,True
PFC,2010-10-26,2010-11-12,-7.92,-1.04,66.6,69.1,True
PFC,2010-11-03,2010-11-12,-7.42,-1.04,73.0,68.1,True
PFC,2010-11-04,2010-11-12,-7.15,-1.04,69.4,68.1,True
PFC,2010-11-09,2010-11-12,-6.42,-1.05,75.7,75.3,True
PFC,2012-06-28,2012-07-25,-1.19,-0.11,46.5,56.3,True
PFC,2012-07-02,2012-07-27,-3.62,-0.28,45.0,55.3,True
PFC,2012-08-07,2012-08-27,-7.98,-1.04,56.9,56.3,True
PFC,2012-08-08,2012-08-24,-8.22,-1.04,54.8,53.4,True
PFC,2012-08-10,2012-08-24,-9.86,-1.03,59.3,60.2,True
PFC,2012-09-18,2012-10-17,7.41,0.52,55.6,73.0,True
PFC,2012-09-20,2012-10-18,0.31,0.02,59.6,81.7,True
PFC,2012-10-19,2012-10-26,-9.7,-1.03,59.4,73.0,True
PFC,2012-12-03,2012-12-31,5.17,0.69,50.2,43.3,True
PFC,2012-12-04,2013-01-01,5.91,0.78,50.3,46.1,True
PFC,2013-01-01,2013-01-28,0.33,0.04,61.8,68.2,True
PFC,2013-01-02,2013-01-29,0.66,0.07,61.5,67.3,True
PFC,2013-01-21,2013-01-24,-6.45,-1.05,65.5,56.7,True
PFC,2013-01-22,2013-01-23,-6.41,-1.05,69.3,60.6,True
PFC,2013-01-29,2013-02-25,-2.68,-0.32,63.5,53.8,True
PFC,2013-02-01,2013-02-28,-1.82,-0.23,64.9,50.9,True
PFC,2013-02-05,2013-02-27,-8.38,-1.04,65.6,61.5,True
PFC,2013-02-07,2013-02-26,-10.64,-1.03,59.8,51.9,True
PFC,2013-04-17,2013-05-17,1.49,0.15,41.8,49.0,True
PFC,2013-05-08,2013-05-31,-8.71,-1.04,53.5,53.8,True
PFC,2013-05-16,2013-06-03,-8.1,-1.04,63.0,71.1,True
PFC,2013-05-17,2013-05-23,-8.35,-1.04,63.5,74.0,True
PFC,2014-04-22,2014-05-14,18.38,1.97,46.9,19.0,True
PFC,2014-05-07,2014-05-14,17.22,1.97,52.3,20.0,True
PFC,2014-05-12,2014-05-16,19.4,1.97,55.2,29.5,True
PFC,2014-06-25,2014-07-11,-12.27,-1.03,76.6,84.7,True
PFC,2014-06-26,2014-07-09,-11.8,-1.03,76.8,85.7,True
PFC,2014-07-03,2014-07-09,-11.18,-1.03,81.4,91.4,True
PFC,2014-07-04,2014-07-09,-10.92,-1.03,82.2,91.4,True
PFC,2014-10-21,2014-11-20,13.23,1.15,54.8,74.2,True
PFC,2014-10-22,2014-11-21,4.64,0.3,61.3,81.9,True
PFC,2014-12-19,2015-01-16,-3.13,-0.22,66.7,72.3,True
PFC,2014-12-29,2015-01-23,-6.59,-0.67,63.9,82.8,True
PFC,2015-01-02,2015-01-07,-8.94,-1.03,62.2,79.0,True
PFC,2015-01-29,2015-02-24,-8.86,-1.04,63.1,71.4,True
PFC,2015-01-30,2015-02-19,-8.73,-1.04,63.9,70.4,True
PFC,2015-02-03,2015-02-13,-12.69,-1.02,62.1,79.0,True
PFC,2015-02-28,2015-03-27,-10.52,-1.03,59.1,72.3,True
PFC,2015-03-03,2015-03-27,-13.66,-1.02,57.1,73.3,True
PFC,2015-06-24,2015-06-29,-8.05,-1.04,35.5,21.9,True
PFC,2016-09-21,2016-09-29,-6.89,-1.05,66.8,44.3,True
PFC,2016-10-04,2016-11-03,-4.64,-0.48,61.5,33.0,True
PFC,2016-10-05,2016-11-04,-12.28,-1.03,66.2,38.7,True
PFC,2016-10-06,2016-11-04,-12.68,-1.02,64.3,38.7,True
PFC,2016-10-24,2016-11-02,-6.78,-1.05,68.1,47.1,True
PFC,2016-11-21,2016-12-16,2.04,0.21,64.7,56.6,False
PFC,2016-11-24,2016-12-21,3.59,0.39,61.3,62.6,False
PFC,2016-11-28,2016-12-23,-6.97,-0.56,65.4,69.1,False
PFC,2017-01-06,2017-02-03,4.78,0.63,70.9,80.3,True
PFC,2017-01-09,2017-02-06,4.78,0.6,76.2,82.2,False
PFC,2017-01-27,2017-02-15,-7.9,-1.04,78.1,85.9,True
PFC,2017-02-02,2017-03-02,1.7,0.23,79.3,86.9,True
PFC,2017-02-22,2017-03-23,5.24,0.6,75.1,85.0,True
PFC,2017-02-23,2017-03-24,4.29,0.46,79.7,85.0,True
PFC,2017-03-07,2017-04-05,6.34,0.96,75.7,85.0,True
PFC,2017-03-17,2017-04-06,12.82,1.95,72.9,82.2,True
PFC,2017-03-20,2017-04-18,9.74,1.03,75.5,83.1,True
PFC,2017-03-21,2017-04-19,4.91,0.47,73.9,83.1,True
PFC,2017-08-08,2017-08-11,-13.3,-1.02,44.6,56.4,True
PFC,2019-02-08,2019-03-08,7.02,0.93,64.1,53.7,True
PFC,2019-02-18,2019-03-18,8.79,1.12,68.1,62.9,False
PFC,2019-02-20,2019-03-20,10.66,1.15,65.4,66.3,False
PFC,2019-02-21,2019-03-22,5.07,0.51,63.5,67.1,False
PFC,2019-02-22,2019-03-25,1.47,0.14,65.8,68.8,False
PFC,2019-03-19,2019-04-16,5.33,0.69,74.9,83.1,True
PFC,2019-03-20,2019-04-18,-0.3,-0.03,77.6,86.4,True
PFC,2019-03-26,2019-04-24,-2.02,-0.23,76.5,86.4,True
PFC,2019-04-01,2019-05-02,-6.32,-0.62,74.8,88.1,True
PFC,2019-04-15,2019-05-07,-7.84,-1.04,75.1,86.5,True
PFC,2019-05-21,2019-06-18,9.2,0.8,74.7,90.7,True
PFC,2019-05-28,2019-06-25,10.33,1.21,68.8,94.0,True
PFC,2019-05-30,2019-06-27,11.07,1.04,73.7,95.7,True
PFC,2019-07-04,2019-07-09,-7.24,-1.04,81.8,94.9,True
PFC,2019-12-13,2020-01-10,3.15,0.38,62.5,79.4,True
PFC,2019-12-30,2020-01-21,-6.24,-1.05,61.1,74.5,True
PFC,2020-01-01,2020-01-21,-6.81,-1.05,62.3,72.8,True
PFC,2020-01-03,2020-01-21,-7.88,-1.04,54.4,72.8,True
PFC,2020-01-10,2020-01-21,-7.87,-1.04,54.8,64.6,True
PFC,2020-01-13,2020-01-21,-9.64,-1.03,54.2,61.4,True
PFC,2020-01-14,2020-01-20,-10.09,-1.03,55.2,65.5,True
PFC,2020-01-30,2020-02-26,7.63,0.78,53.2,55.6,True
PFC,2021-01-05,2021-01-28,-7.72,-1.04,59.0,33.3,True
PFC,2021-01-20,2021-01-25,-7.43,-1.04,57.3,25.2,True
PFC,2021-02-03,2021-03-02,6.1,0.57,56.2,26.8,True
PFC,2021-02-04,2021-03-03,3.29,0.23,56.7,28.4,True
PFC,2021-02-05,2021-03-04,3.34,0.21,55.0,32.5,True
PFC,2021-02-26,2021-03-24,-8.37,-1.04,53.7,16.2,True
PFC,2021-03-03,2021-03-19,-8.41,-1.04,52.7,17.0,True
PFC,2021-03-04,2021-03-19,-8.28,-1.04,56.5,31.6,True
PFC,2021-03-09,2021-03-19,-8.69,-1.04,55.5,30.0,True
PFC,2021-03-15,2021-03-19,-9.96,-1.03,61.0,35.7,True
PFC,2021-07-01,2021-07-02,-7.12,-1.04,61.0,37.8,True
PFC,2021-07-16,2021-08-13,3.34,0.61,56.6,42.7,True
PFC,2021-07-19,2021-08-16,0.49,0.09,54.1,43.5,True
PFC,2021-07-30,2021-08-27,-2.34,-0.42,53.8,45.1,True
PFC,2021-08-02,2021-08-30,-3.05,-0.44,57.4,45.9,True
PFC,2021-08-03,2021-08-31,-5.26,-0.58,57.2,45.9,True
PFC,2021-08-13,2021-08-23,-6.7,-1.05,58.9,38.6,True
PFC,2021-08-17,2021-08-23,-6.72,-1.05,55.0,38.6,True
PFC,2021-08-31,2021-09-28,12.3,1.95,51.5,31.9,True
PFC,2021-09-09,2021-10-07,5.61,0.95,51.0,31.1,True
PFC,2021-09-13,2021-10-08,4.51,0.6,52.3,34.3,True
PFC,2021-09-14,2021-10-11,0.89,0.09,51.0,35.9,True
PFC,2021-09-23,2021-10-14,12.11,1.95,48.2,31.9,True
PFC,2021-09-24,2021-10-22,2.62,0.41,49.1,31.1,True
PFC,2021-11-09,2021-11-17,-7.02,-1.04,54.3,40.4,True
PFC,2023-01-02,2023-01-30,-4.51,-0.5,72.3,65.7,True
PFC,2023-01-03,2023-01-27,-11.54,-1.03,74.2,71.0,True
PFC,2023-01-04,2023-01-27,-14.29,-1.02,72.5,74.8,True
PFC,2023-02-10,2023-03-08,15.1,1.96,71.5,76.3,True
PFC,2023-02-16,2023-03-16,7.51,0.85,69.8,77.1,True
PFC,2023-02-17,2023-03-17,6.05,0.64,69.4,77.8,True
PFC,2023-02-22,2023-03-09,14.04,1.96,69.7,77.8,True
PFC,2023-03-02,2023-03-31,0.83,0.11,71.4,77.8,True
PFC,2023-03-03,2023-04-03,0.56,0.07,74.2,84.6,False
PFC,2023-03-06,2023-04-05,-0.46,-0.04,76.5,86.2,True
PFC,2023-03-08,2023-04-06,-3.56,-0.28,75.9,86.9,True
PFC,2023-03-09,2023-04-10,-7.06,-0.45,77.7,86.9,True
PFC,2023-04-11,2023-05-10,0.15,0.01,79.5,90.7,True
PFC,2023-04-12,2023-05-11,-1.81,-0.17,75.1,90.7,True
PFC,2023-04-25,2023-05-23,2.92,0.42,75.7,85.4,True
PFC,2023-04-26,2023-05-24,1.89,0.28,75.6,83.9,True
PFC,2023-04-27,2023-05-25,0.03,0.0,76.5,85.4,True
